5.02,a
3.03,abajo
1.3,abandonado
1,abandonados
1.6,abeja
2.34,abierta
2.32,abierto
1.9,abra
1,abráis
1,abramos
1.48,abran
1.3,abras
1.48,abraza
1.78,abrazo
1,abrazos
3.08,abre
1.48,ábrela
1,ábrelas
1.7,ábrele
1.3,ábreles
1.6,ábrelo
1.48,ábreme
2.18,abren
2,abres
1.3,ábrete
1.78,abría
1.3,abrid
1,abridme
1.6,abriendo
1,abriera
1,abrigado
1.48,abrigados
1.48,abrigo
1.3,abrigos
1,abril
2.32,abrimos
2.78,abrir
1.3,abrirá
1,abriré
1,abriremos
1.85,abrirla
1.3,abrirle
1.6,abrirlo
1.3,abrirme
1.48,abrirte
1.9,abro
2.43,abuela
1,abuelico
2.56,abuelita
2.36,abuelito
1,abuelitos
2.72,abuelo
1.78,abuelos
1,aburres
1.7,aburrida
1.6,aburrido
1.48,aburridos
1.3,aburrimiento
1.3,aburrir
1.48,acá
2.15,acaba
1,acababa
1,acabada
2.71,acabado
1,acabáis
1.48,acabamos
1.3,acaban
1.95,acabar
1,acabarás
1,acabarme
1,acabarse
1.78,acabas
1.3,acabe
1.6,acabemos
1,acaben
1.48,acabo
2.41,acabó
1.3,acaso
1,acatarrado
2.04,accidente
1,accidentes
1.6,aceite
1,acera
1.6,acerca
1,acércame
1,acercamos
1.3,acercando
1,acercar
1,acercas
1.48,acércate
1.95,acerco
1,acerque
1.3,acertado
1,aclaro
1,acomodado
1,acompaña
1,acompañada
1.3,acompañándole
1.3,acompañante
1.6,acordaba
1,acordábamos
1.6,acordabas
1.48,acordado
1.48,acordáis
1.3,acordamos
1,acordarás
1,acordaste
1.6,acordeón
1,acostaba
1,acostaditos
1.3,acostado
1,acostados
1.6,acostamos
2,acostar
1.3,acostaría
1,acostarles
1.48,acostarlos
1,acostarnos
1,acostarse
1,acuarelas
1,acuerda
3.23,acuerdas
1,acuérdate
2.51,acuerdo
1.48,acuesta
1,acuéstales
1,acuestan
1,acuestas
1,acuesten
1.3,acuestes
2.15,adelante
2.54,además
2.57,adentro
2.8,adiós
1,adónde
1,adornado
1,adornan
1,adornando
1,adornar
1.3,adornarlo
1,adorne
1,adornicos
1.7,adorno
1.9,adornos
1,Adriana
1.6,afuera
1,agachada
1,agachado
1.3,agacharse
1,agachas
1.6,agarra
1,agarraba
1,agarrada
1.3,agarrado
1,agárralo
1,agarran
1,agarrando
1.3,agarrar
1,agarrarse
1,agarras
1,agárrate
1.48,agarro
1,agarró
1,agosto
3.25,agua
1,aguanta
1,aguante
1,Aguapolis
1,águila
1.3,agüita
1,aguja
1.3,agujerico
1.78,agujerito
1.78,agujero
1.3,agujeros
4.33,ah
4.23,ahí
1,ahoga
1.3,ahogan
1.48,ahogando
1,ahogándose
1.7,ahogar
1,ahogarse
4.17,ahora
1,Ainara
2.34,Ainhoa
2.08,aire
1.3,Aitana
1.3,Aitor
1.9,ajá
1,ajetreado
4.07,al
1.3,Alá
3.62,ála
2.48,alas
1,Alberto
1.3,Albi
1.3,albóndigas
1.3,alcohol
2.23,ále
1.3,alegre
1,alegres
1,alegría
1,alegro
1,alejados
1.78,Alejandro
1,aletas
2.3,Alex
1,alfalfa
2.08,alfombra
2.2,alforjas
3.07,algo
1,algodón
2.89,alguien
2.72,algún
2.52,alguna
1,algunas
2.46,alguno
1.7,algunos
1.6,Alicia
1,alimenta
1,Alis
1,alitas
1,alivio
2.63,allá
2.57,allí
1,almohaditas
1.3,almuerzo
1.3,almuerzos
2.26,alrededor
1.3,Alsasu
2.2,alta
1.48,altísimo
2.91,alto
1.3,altos
1,altura
1.7,alubias
1,alumnos
1,Álvaro
2.96,ama
1,Amá
1.9,amarilla
1.6,amarillas
2.23,amarillo
1.48,amarillos
2.11,Amaya
2.41,ambulancia
1,ambulancias
1,América
2.08,amiga
1.85,amigas
2.57,amigo
2.85,amigos
1,amiguetes
1,amiguico
1,amiguicos
1.48,amiguita
1,amiguitas
1.7,amiguito
1.6,amiguitos
1,amontonados
2.23,amor
1,amueblamos
1.3,amueblar
2.83,Ana
1,ancho
2.26,ancla
2.32,anda
2.26,andá
3.24,ánda
1,andaban
1.48,andado
1,andan
2.48,andando
2.36,andar
1.3,andas
1,ándate
2.28,Ander
1.48,Andoni
2.9,Andrea
1.3,Andrés
1.7,Ane
1.3,Ángel
2.74,ángel
1.48,Ángela
1,ángeles
1.78,angelico
2.38,angelito
1.3,angelitos
1,animado
2.32,animal
3.49,animales
1,animalico
2.2,animalicos
1,animalito
2.28,animalitos
1.48,Anita
2.32,año
2.56,años
2.89,antes
1,antiguo
1.6,Antolo
1,Anuka
1,Anuko
1,Anuska
1,apaga
1.48,apagada
1.7,apagado
1,apagan
1,apagar
1.3,apagues
1.85,aparca
1,aparcaban
1,aparcad
1.48,aparcadito
1.95,aparcado
1.6,aparcamos
1.3,aparcan
2.15,aparcar
1,aparcarlo
1,aparcas
1,aparcó
1.6,aparece
1.48,aparecen
1,aparecer
1,aparecido
1,apareció
1,aparque
1.3,aparte
1,apellida
1,apellidas
1,apelotonados
1,Apesteguía
2.18,apetece
1,apetecerá
1,apetezca
1.48,aplasta
1,aplastado
1.48,aplastando
1.3,aplastar
1,aplastes
1,apoya
1.3,apoyadita
1.3,apoyado
1,apoyamos
1.3,apoyar
1,apoyaremos
1,apoyas
1,aprendas
1,aprende
1.85,aprender
1,aprenderás
1,aprenderemos
1,aprendes
1.78,aprendido
1.85,aprendiendo
1,aprendiste
1,apretados
1.85,apretar
2.08,aprieta
1.48,apriétala
1.3,aprietas
1.3,aprietes
2.08,aprovecha
1,aprovechado
1,aprovechar
1,aproveche
1,aprovecho
1,apures
1.3,aquel
1.85,aquél
1.95,aquella
1.95,aquélla
1.3,aquéllas
1.85,aquello
1,aquéllo
1.6,aquéllos
4.46,aquí
1,Araceli
1.3,Aralar
1,araña
1,arañó
3.16,árbol
2.43,árboles
1,arbolicos
2.11,arbolito
1,arbusto
1,arces
2.28,ardilla
1,ardillica
1.3,ardillita
1.6,arena
1,Arístegui
1.3,Aritz
1,arlequín
1,arman
1,armar
2.51,armario
1,armarios
1.6,aro
1.48,arpón
1,arquitecto
1.3,arranca
1,arrancábamos
1,arrancado
1,arrancarás
1,arrastran
2.18,arregla
2,arreglado
1,arreglados
1,arréglalos
1,arreglamos
1.3,arreglan
1.78,arreglando
2,arreglar
1,arreglarlo
1,arreglarlos
1.6,arreglen
3.23,arriba
1,arrópame
1,arropar
1,arropas
2.56,arroz
1,arrugues
1.6,asa
1,asadas
1,asado
1,asamos
1,asando
1,asándose
1,asar
1.7,Asca
1.48,ascensor
1.6,asco
1.3,asfixiar
3.91,así
2,asiento
1.85,asientos
2.79,Asier
2.04,asoma
1,asomada
1.3,asomado
1,asomados
1.3,asoman
1,asomarse
1,asomarte
1.48,asómate
1,asomen
1,aspirina
1,aspirinita
1,Asterix
1,astuto
1,asunto
1.48,asusta
1,asustada
2.11,asustado
1,asustados
1.3,asustan
1,asustando
1.48,asustar
1,asustas
1.3,asustó
1.48,atacan
1,atacar
1,atarle
1.6,atascado
1,ate
1.3,atención
1,atiendes
1,atómicas
2.65,atrás
1.3,atreves
1,atrevías
1.3,atropella
1,atropellan
1.3,atropellando
1.48,atropellar
1.78,atropellas
1,atropelles
1.3,atún
1,au
2.7,Audrey
1,auieres
1,aula
2.2,aún
2.26,aunque
1,aupa
1,aupas
2.28,autobús
1.48,avaricia
1,averiguamos
1.48,avión
1.3,avisa
1.3,avisar
1,avisarles
3.28,ay
2.3,ayer
2.52,ayuda
1.3,ayudaba
1,ayudáis
2.26,ayúdale
1.6,ayúdame
1.3,ayudamos
1,ayudan
1.3,ayudando
1,ayudándole
1.3,ayúdanos
1.3,ayudante
2.23,ayudar
1,ayudará
1.3,ayudaré
1.48,ayudarle
1.3,ayudarles
1,ayudarte
1.9,ayudas
1,ayudaste
1.3,ayúdate
2.15,ayude
2.62,ayudo
1,Azca
1.7,azúcar
2.46,azul
1.3,azules
1,babero
1.78,bailando
1.3,bailar
2.76,baja
1.7,bajaba
1,bajad
1.78,bajado
1,bájalas
1.3,bájale
1.48,bájalo
1,bájalos
1.3,bájame
1.95,bajamos
2.04,bajan
1.48,bajando
2.65,bajar
1.3,bajarla
1.3,bajarle
1,bajarles
1.3,bajarlo
1,bajarnos
2,bajas
1.6,bájate
1.95,baje
1.6,bajen
1.6,bajera
1,bajes
1,bajico
1,bajita
1.7,bajito
2,bajo
1.3,bajó
1.3,bajos
1,bala
1.3,balancea
1,balancearlos
1.3,balancee
1,balanceen
2.15,balancín
1,balas
1.3,balcón
1,ballena
1,ballenas
3.09,balón
1.9,baloncesto
1.6,balones
1.3,Baltasar
1.48,Bambi
1,bañaba
1,bañaban
1.3,bañado
1,bañador
1,bañan
1.7,bañando
1,bañándose
2.11,bañar
1,bañarles
1,bañarlo
1.3,bañarnos
1.3,bañarse
1,bañarte
1.3,bañas
1.95,banco
1.3,bancos
1.3,bandeja
1,bandejas
2.36,bandera
1,banderilla
1,banderita
1,bañen
1.6,bañera
2.34,baño
1.48,baños
1,banqueta
1.3,banquito
1,bar
1,barandilla
2.08,barba
1,barbacoa
1.48,barbas
1.3,Barbie
1,barbilla
2.2,barca
3.35,barco
1.6,barcos
1,barquillo
2.08,barquita
1.78,barquito
1.85,barracas
1,barras
1.6,barre
1,barrer
1,barres
1.3,barriga
1,barriguita
1.48,barro
1,base
1.48,basta
1,bastante
1.48,bastón
1.3,basura
1.3,bata
1,batas
1.3,baúl
1,Beatriz
1.3,bebas
1.7,bebe
2.32,bebé
1.3,bebemos
1.6,beben
2.36,beber
1.48,bebes
1.6,bebido
1.3,bebiendo
1,bebieran
1,bebiste
1,Begoña
1.7,Belén
1,belén
1,Belinda
2.63,Beñat
1.7,Benicasim
1.78,Benidorm
1.3,Benito
1.78,besico
1,besicos
2.11,besito
1.48,besitos
2.61,beso
1.9,besos
1.6,biberón
1.78,bicho
1.48,bichos
1.95,bicicleta
1.48,bicicletas
4.19,bien
1,bigote
1.9,bigotes
1.3,bikini
1,biscotes
2.23,bizcocho
1,Blanca
1.95,blanca
1.85,Blancanieves
1.3,blancas
2.23,blanco
1,blancos
1,blando
2.46,boca
1.9,bocadillo
1.6,bocadillos
1.85,bocata
1,bocatas
1,bocina
1,bodegas
1,bol
2.75,bola
2.89,bolas
1,bolazo
1.3,bolazos
1,bolica
1.48,bolicas
1.3,bolígrafo
1,bolita
2.3,bolitas
1,bolitos
1,bollo
1.3,bolos
1.95,bolsa
1,bolsas
1,bolsitas
1.78,bolso
1,bolsos
1,bombas
1.6,bombero
2.81,bonita
2,bonitas
3.39,bonito
2.23,bonitos
1,borde
1,borrados
1,borraja
1.48,borrar
1.48,bosque
1,bostezando
2.3,bota
1,bota+bota
2.34,botas
1.85,bote
1,botella
1.78,botón
1.95,botones
1.95,brazo
2.18,brazos
1,brilla
1,brillan
1,brillando
1,brillantes
1,brillo
1,brinco
1.6,broma
1,bromas
1,bronca
2.08,bruja
1.3,bruta
1,brutico
1.85,bruto
1.3,bucaneros
1,buceando
1.95,buen
2.2,buena
2,buenas
1,buenísima
1,buenísimo
3.86,bueno
1,Buenos
3.31,buenos
1.7,buey
2.26,bufanda
1.48,bufandas
1,bufandica
1,bultos
1,burlan
1.78,burrico
1,burriquito
2.57,burrito
2.53,burro
2.41,busca
1,buscado
1.48,búscala
1,búscalas
1.48,búscale
1.48,búscales
1.7,búscalo
1.3,búscalos
1.7,buscamos
1.7,buscando
2.56,buscar
1.48,buscarla
1.48,buscarle
1.3,buscarles
1.3,buscarlo
1.6,buscarlos
1,buscarnos
1,buscarte
2,buscas
1.48,busco
2.26,butaca
1.78,butacas
1,caballero
2.04,caballico
1,caballicos
2.71,caballito
1.7,caballitos
3.51,caballo
2.45,caballos
3.31,cabe
1,cabecera
1,cabecica
1.6,cabecita
1.95,cabemos
3.05,caben
2.36,caber
1.7,cabes
3.07,cabeza
1,cabezón
1.7,cabezota
1,cabezudo
1,cabezudos
1.3,cabía
1.3,cabían
1,cabido
1,Cabilla
1.7,cable
2.95,cabra
1.6,cabrá
1.7,cabrán
1.78,cabras
1.6,cabrita
1.3,cabritillos
1,cabritito
1,cabrititos
1.3,caca
1,cacahuetes
1.48,cacas
1,cacharras
1,cacharrazo
1,cacharro
1.3,cacharros
1,cachivache
1.3,cacho
2.69,cada
3.31,cae
1,caemos
2.78,caen
3.06,caer
2.18,caerá
1.3,caerán
1.3,caerás
1,caeré
1,caería
1,caernos
1.85,caerse
2.18,caes
2.59,café
2.11,cafetera
1,cafetería
1,cago
1.95,caía
1,caían
1.7,caída
1.6,caido
3.34,caído
1.3,caídos
2.36,caiga
1,caigáis
1.6,caigan
1,caigas
2.11,caigo
1,caíste
1.85,caja
1,cajita
1.6,cajón
1,cajones
1,calcetines
1,caldero
1.48,caldico
1.48,caldo
1.6,calefacción
1.3,calentado
1.3,calentando
1.3,calentándose
1.6,calentar
1,calentarles
1.3,calentarse
1,calentase
1,calentico
1.3,calentita
1.48,calentito
1.48,calentitos
2.11,caliente
1.3,calienten
1,calientes
1.48,calla
1,calladico
1,calladito
1,callado
1,callar
2.95,calle
2.58,calor
1,calorcico
1.3,calorcito
1,calva
1,calvo
1,Calzaslargas
3.83,cama
1.95,cámara
1.85,camarera
1,camarote
1,camarotes
3.16,camas
1,cambia
1.3,cambiado
1,cambiador
1.6,cambiamos
1,cambian
1,cambiándolo
1.85,cambiar
1,cambias
1,cambio
1.6,camello
1.3,camellos
1.48,camica
1.7,camicas
1,camilla
1.3,caminar
1.48,camino
1,caminos
1.9,camión
1.3,camiseta
2.83,camita
2.57,camitas
1.9,campana
1,campanario
1.3,campanas
1,campanita
1,campanitas
1.3,Campero
1.3,camping
2.79,campo
1.48,Canarias
1,canasta
2.64,canción
1.85,canciones
1.3,Canela
1.9,canela
1,canguro
1,canicas
2.56,cañón
1,cansa
2.08,cansada
1.48,cansadas
1,cansadita
1.48,cansaditas
2.52,cansado
2.2,cansados
1,cansamos
1.3,cansan
1.3,cansando
1.48,cansar
1,canse
1.7,cansen
2.38,canta
1.48,cantaba
1.6,cantábamos
1.3,cantaban
1.6,cantabas
1.78,cantado
1.3,cantáis
1.9,cántale
2.2,cántales
1.48,cántame
1,cántamela
1.78,cantamos
2.49,cantan
2.81,cantando
1,cántanos
2.54,cantar
1,cantará
1.7,cantarán
1,cantaríamos
1.3,cantarle
1,cantarles
1,cantármela
1.85,cantas
1,cántasela
1,cantases
1,cantaste
1.48,cante
1,canten
1.3,cantes
1,cantidad
1,canto
2.32,Cao
2.15,Caperucita
2.15,capitán
1,capota
1.6,capucha
2.51,Cara
2.77,cara
1.3,caracol
1.48,caracoles
1.9,caramelos
1.3,caras
1,caray
1.3,carbón
1.9,cárcel
1,carga
1.3,cargado
1.3,cargar
1,cargas
1.3,caricias
1,cariñico
1.48,cariñitos
3.04,cariño
1.3,cariños
1,carita
1,Carlinga
1,Carlitos
2.28,Carlos
1,Carlos
1.3,Carmen
1.48,Carmen
1.3,carnaval
2.04,carne
1.3,carné
1,carnerico
2.18,carnero
1,carnicería
1,caro
1.3,carpintero
1.7,carrera
1.3,carreras
1.3,carrerilla
1.85,carretera
1.3,carrito
2,carro
1.78,carta
2.11,cartas
1.3,cartel
1,cartera
1.7,carteras
1.48,cartero
1,cartón
3.89,casa
2.4,casas
1,casco
1,cascos
1.3,caseta
2.64,casi
1.48,casica
3.46,casita
1.95,casitas
2.08,caso
1,castaña
1.95,castañas
1,castañazo
1.48,castañero
1,castañuelas
1.6,castellano
1.7,castigada
2,castigado
1.48,castigados
1.3,castigan
1,castigar
1,castigo
1,castigues
1.48,castillo
1.85,castillo
1.48,catalejo
1,catapún
1.78,catarro
1,catarros
1.3,catorce
1.3,Cavilla
1.85,cayendo
1,cayeran
2.53,cayó
1,cazaba
1.48,cazado
1,cazador
1,cazadores
1,cazamos
1,cazando
1,cazar
1.3,cazas
1,cazaste
1.3,cazuela
1,cazuelas
1.3,celebra
1,celebran
1.6,celebrando
1.48,celebrar
1,cementerio
2.36,cena
2.18,cenado
1.78,cenando
2.85,cenar
1.3,cenas
1.3,cene
1.3,Cenicienta
1,centro
1,cepillo
1.3,cera
2.23,cerca
1,cercado
1.3,Cerdito
1.6,cerdito
1.7,cerditos
1.6,cerdo
1.6,cereales
1,cereza
1.7,cerezas
1.48,cerquita
2.41,cerrada
1,cerradita
2.34,cerrado
1.6,cerrados
2.52,cerramos
1.3,cerrando
2.82,cerrar
1,cerrará
1.48,cerrarla
1,cerrarlo
1.7,cerremos
1,cerró
1.3,césped
1.48,cestita
1,chachi
1,chaleco
1.6,chandal
1,chandrío
1,chapuzas
1.6,chapuzón
1,chaqueta
1,chaquetas
1.3,charca
1,charcas
2.41,charco
1.3,Charito
1,charlatana
1.3,Charlie
1.95,chaval
1,chavalita
3.36,chica
2,chicas
2.08,chichón
1.3,chicle
1.3,chicles
1.7,Chico
3.25,chico
2.77,chicos
1,chilla
1,chillar
3.02,chimenea
2,chimeneas
2.08,Chiquipark
1.95,chiquita
1,chiquitaja
1,chiquitajos
1,chiquitas
1.48,chiquitica
2.04,chiquitico
1.3,chiquiticos
1,chiquitilla
1,chiquitillo
2.3,chiquitín
1.7,chiquitina
1.3,chiquitines
2.18,chiquitita
1.48,chiquititas
1.78,chiquitito
1.6,chiquititos
1.95,chiquito
2.3,chiquitos
1.48,chirriado
1,chirrió
1,Chistorra
1,chiva
1.9,choca
1.6,chocado
1.6,chocan
1,chocar
1,chocas
1,chocha
2.54,chocolate
1,chocolatina
1,chocolatito
1.3,chófer
1.3,chóferes
1,choque
1.78,chorizo
1.3,chuches
1.85,chula
1.3,chulada
1.3,chulas
1,chuletas
1.3,chuletitas
2.23,chuli
2.48,chulo
1.48,chulos
1.48,chupa
1.3,chupaba
1.3,chupando
1.6,chupar
1.6,chupes
1.6,chupete
1,chupetes
1,chupi
1,Chupinazo
1.6,churros
1,ciega
1,cieguita
1,cielito
2.36,cielo
1.3,cielos
1,cien
2.81,cierra
1.7,ciérrala
1.6,ciérrale
1,ciérrales
1,ciérralo
1.85,cierran
2.3,cierras
1.3,cierre
1.48,cierres
2.26,cierro
2.2,ciervos
1.6,cigarro
2.59,cinco
1.6,cine
1.48,cinta
1.6,cintas
1.6,cinturón
1.85,circo
1,circulación
1.7,círculo
1,Cires
1.6,ciudad
1,Cizur
1.48,Clara
1,clara
1,clarinete
3.89,claro
1,claros
2.9,clase
1,clases
1.3,Claudia
2.34,Claus
1,clávalo
1.3,clavar
1,clientes
3.78,coche
1,cochecito
1.3,cochera
2.38,coches
1,cochinadas
1,cochino
1,cocido
3.46,cocina
1.3,cocinando
1.3,cocinar
1.3,cocinero
1,cocinica
1,cocinilla
1.95,cocinita
1.6,coco
1.95,cocodrilo
1.85,cocodrilos
1,cocos
2.11,cofre
2.62,coge
1,cogéis
1.95,cógela
1.48,cógele
2.38,cógelo
1.3,cógelos
1.48,cógeme
2.08,cogemos
1.3,cogen
2.72,coger
1,cogerás
1.7,cogerla
1.3,cogerle
1.9,cogerlo
1,cogerlos
2,coges
1,cógete
1.48,cogía
1,cogían
1,cogías
2.36,cogido
2.15,cogiendo
1,cogieron
1.3,cogimos
1,cogió
1,cogiste
1,cohete
2.36,coja
1.3,cojan
1.3,cojica
1,cojín
1,cojines
2.08,cojita
2.41,cojo
2.32,Cola
2.32,cola
1,colado
1.3,colador
1,cole
1,colega
1,colegas
3.55,colegio
2.53,coleta
2.34,coletas
1,coletita
1.3,colgada
1.85,colgado
1.3,colgados
1.6,colgando
1.6,colgar
1,colgarla
1,colgarlas
1.3,colgarlo
1,colgarlos
1.9,Coli
2.11,colita
1.3,collar
2,coloca
1,colocada
1.85,colocado
1.48,colócala
1,colócalo
1.48,colócalos
2.28,colocamos
1.48,colocan
1.48,colocando
2.66,colocar
1,colocaremos
1.78,colocarla
1.48,colocarlas
1,colocarles
1.78,colocarlo
1.3,colocarlos
2.04,colocas
1.6,coloco
1,colonia
3.09,color
2.11,colorado
2.59,colores
1.78,coloretes
2.32,colorín
1.7,colorines
1,columna
2.15,columpia
1,columpiaba
1,columpiaban
1.6,columpiado
1,columpiala
1,columpiale
1,columpiales
1,columpialo
1.3,columpialos
1,columpiame
2.18,columpian
1.78,columpiando
1.78,columpiándose
2.46,columpiar
1.3,columpiarla
1,columpiarles
1.3,columpiarlos
1,columpiarme
1,columpiarnos
1,columpiaros
2.04,columpiarse
1.3,columpiarte
1.78,columpias
1.7,columpie
1.48,columpien
1,columpies
3.4,columpio
3.35,columpios
2.23,coma
1,comamos
2.38,coman
1.7,comas
1,comba
2.63,come
2.26,comedor
1.3,coméis
2.23,comemos
2.89,comen
3.86,comer
1.3,comerá
1.48,comerán
1,comerla
1.3,comerlo
1,comernos
1.48,comerse
1,comérsela
1,comérselo
2.15,comes
1.3,cómete
1.3,comía
1,comíamos
1.3,comían
3.2,comida
1.6,comidas
1.48,comidica
1.48,comidicas
2.57,comidita
1.85,comiditas
3.15,comido
2.93,comiendo
1,comiéndolo
1.48,comiéndose
1,comieron
1.3,comió
3.92,como
4.06,cómo
1.7,cómoda
1,cómodas
1.48,cómodo
1,comodones
1.48,cómodos
1,compañera
1.6,compañero
1.3,compañeros
1.3,compañía
1,comparada
1,comparativo
1,compartir
1,compensado
2.08,compra
2.26,comprado
1.48,compramos
1.6,compran
1.9,comprando
2.56,comprar
1.7,compras
1,compremos
1,compren
1,compro
1,comprobado
1,compuerta
4.17,con
1.3,Conchi
1,Conchito
2.51,conduce
1.48,conducen
1.48,conduces
1.48,conduciendo
2.51,conducir
1,conducirlo
1.9,conductor
1.6,conduzca
1.3,conduzco
1,conejito
1.7,conejo
1.3,conejos
1,confunde
1,confundes
2.04,confundido
1,confundo
1,congelan
1,congelar
2.32,conmigo
1,conoce
1,conocemos
1,conocerás
1.7,conocerle
1.48,conocerlo
1,conocerte
2.18,conoces
1,conocía
1.48,conocido
1,conociendo
1.95,conozco
1,conseguimos
1.3,construcción
1.48,construcciones
1,construíste
1,contabas
1,contad
1,contadme
2.78,contado
1.6,contáis
2.11,contamos
2.28,contando
1.95,contándome
3.13,contar
1,contarás
1.48,contarlas
1,contarle
1.48,contarlo
1.6,contarlos
1.78,contarme
1.3,contármelo
1.3,contarnos
1,contases
1,contemos
2.45,contenta
1,contentas
1,contentísimo
1,contentísimos
2.9,contento
2.79,contentos
1.3,contesta
1,contestación
1,contestado
1,contestame
1,contéstame
1.3,contestan
1,contestando
1,contestar
1.7,contestas
1,contesten
2.26,contigo
1.7,contra
1,control
1,controlando
1,convencida
1.3,convertía
1,convierte
1.3,copas
1,Copico
1,copiloto
1,Copito
1.48,copitos
1,copos
1,corazones
1.7,corbata
1.3,corderico
1,cordericos
1,corderita
1,cordero
1,corona
1.95,corral
1,corrales
